Price,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Volume_MA20,Volume_Change,RSI,Volatility_20d,Signal
2020-05-20,77.68014526367188,77.75070734904016,77.02069943070256,77.05963407747018,111504800,0.01944830178424861,72.82583084106446,66.83425727844238,144814820.0,0.09609002689482704,72.73248134115383,0.24508683252816077,1
2020-05-21,77.10099029541016,78.08406952411508,76.86251841252941,77.54142773114201,102688800,-0.007455637039501917,73.34368095397949,67.0394554901123,143708540.0,-0.07906386092796003,75.80419089144542,0.24761329036011337,1
2020-05-22,77.597412109375,77.68014544919457,76.73600068439247,76.83819763463005,81803200,0.006438591930697957,73.79000740051269,67.38659957885743,141490640.0,-0.20338732169428408,74.87859052064903,0.23419971098316758,1
2020-05-26,77.0718002319336,78.89924821688763,77.01583028852903,78.71918198527375,125522000,-0.006773574828765505,74.20762634277344,67.57888580322266,141912360.0,0.5344387505623251,69.55344147126189,0.2380144805369112,1
2020-05-27,77.40760040283203,77.55360346730318,76.18605652967298,76.92823567989113,112945200,0.004356978426452995,74.69773025512696,67.95145195007325,141959380.0,-0.10019598158091814,68.51681517495031,0.22347608318662496,1
2020-05-28,77.44165802001953,78.70457206303743,76.80411908559893,77.0815181781685,133560800,0.00043997768966175244,75.07851181030273,68.27300857543945,141773380.0,0.18252745579272078,66.50862936347049,0.2021357285483091,1
2020-05-29,77.36621856689453,78.1473247460618,77.00851448794498,77.68498800975172,153532400,-0.0009741456349694477,75.38186836242676,68.62310012817383,140296800.0,0.14953189858102078,59.87841053299493,0.1942385828850496,1
2020-06-01,78.31767272949219,78.43934069786921,77.18859041846218,77.31999390359594,80791200,0.012298056958477188,75.79019165039062,69.00139404296876,132305520.0,-0.47378403516130796,58.869158597339705,0.18062813841571693,1
2020-06-02,78.68023681640625,78.70457189402366,77.60712449987925,78.04999766403765,87642800,0.00462940322762595,76.1670135498047,69.46236381530761,130009260.0,0.08480626602897345,66.36469046005209,0.17777809043663176,1
2020-06-03,79.11339569091797,79.37620271806179,78.42718641851751,79.00146321507341,104491200,0.005505307203414578,76.51210441589356,69.9556339263916,127846260.0,0.1922394081430534,75.34056686407433,0.17391584159223902,1
2020-06-04,78.43203735351562,79.23504293791275,78.05729794865285,78.9357445019579,87560400,-0.00861242690257269,76.78587684631347,70.32602272033691,125107600.0,-0.16203086958518997,68.06071014600636,0.17862414283743738,1
2020-06-05,80.66586303710938,80.72669702130025,78.65347751344345,78.68267663769132,137250400,0.028481036053229936,77.13360443115235,70.7476889038086,126209360.0,0.5674939812974815,77.8373091431519,0.1981289753384548,1
2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400,0.0059124928733809146,77.41745529174804,71.11618553161621,124300160.0,-0.3030665120101653,74.70587693433701,0.18485502902050363,1
2020-06-09,83.70513916015625,84.09934224911986,80.78997894985643,80.82161381457999,147712400,0.03157815360542271,77.77004890441894,71.58786224365234,124388460.0,0.5442300615549311,83.42336160658176,0.20589560085865571,1
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,0.025727436790200064,78.27411918640136,72.06829460144043,124605980.0,0.1282167238498595,84.35875772129243,0.20999894535264862,1
2020-06-11,81.73654174804688,85.42551553412683,81.63434481058569,84.99967763398335,201662400,-0.04801048831554089,78.61783027648926,72.46880844116211,124657980.0,0.21008379157475843,65.00702692956523,0.279162396025446,1
2020-06-12,82.44221496582031,84.63223846471662,81.32773960827684,83.88276702365586,200146000,0.008633509599031974,78.97383003234863,72.94837661743163,126718820.0,-0.007519497933179409,65.47479215628171,0.27949063513901623,1
2020-06-15,83.46179962158203,84.11637395651466,80.9286713541559,81.0917097169114,138808800,0.01236726422482004,79.40307502746582,73.42882522583008,125341840.0,-0.3064622825337504,69.78594188217684,0.277833993282256,1
2020-06-16,85.6737289428711,85.94627147951505,83.88277968678821,85.52286182278011,165428800,0.026502296036246653,79.85470657348633,73.97059707641601,126854360.0,0.1917745848966348,72.93094924052969,0.2805402254847024,1
2020-06-17,85.55449676513672,86.48160625971012,85.43282877449953,86.42077226439153,114406400,-0.00139170057385829,80.32252044677735,74.40776756286621,127488200.0,-0.30842513516388925,72.39985675766768,0.2785774630178575,1
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400,0.00039808097148874566,80.71794090270996,74.8603742980957,126753980.0,-0.15371517677332736,72.75417874347177,0.27451685183575225,1
2020-06-19,85.09944915771484,86.76386617293707,83.9874020783935,86.29666530516798,264476000,-0.005714610185195368,81.1178638458252,75.27097091674804,134843340.0,1.7316144118388275,69.26050074212105,0.2735367230068304,1
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200,0.026163792774979377,81.60429191589355,75.71677917480469,137525440.0,-0.48787337981518175,72.2034430978162,0.2836029678051119,1
2020-06-23,89.18994140625,90.61345845352159,88.15332769754528,88.57430163969642,212155600,0.02134494263929998,82.21019897460937,76.17433715820313,141857120.0,0.5663574641257128,74.10637334011821,0.2842687365412575,1
2020-06-24,87.61553955078125,89.73986501886358,87.24080011710065,88.81761971025675,192623200,-0.017652235562052088,82.72059593200683,76.53342758178711,145841020.0,-0.0920663890088218,71.0696381560522,0.29788680560810415,1
2020-06-25,88.77867126464844,88.81760590082357,87.0096218971974,87.7712644729489,137522400,0.013275404338439767,83.28744659423828,76.92849716186524,146039100.0,-0.2860548469758575,69.57486022453907,0.2979756574655559,1
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.03072565926328752,83.72168006896973,77.25804183959961,148625320.0,0.4925335799840609,60.68212801357614,0.3259659620287926,1
2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000,0.02304665133769701,84.20750007629394,77.64613052368163,151118060.0,-0.3634997719929376,59.66529642749827,0.3311157783845817,1
2020-06-30,88.7689437866211,89.05608582615886,87.60093429970102,87.62039790653964,140223200,0.008347573690925536,84.7119354248047,78.0774072265625,153747080.0,0.07330649235338238,56.93732497874921,0.33116382153120205,1
2020-07-01,88.60104370117188,89.39188548967921,88.55238096980085,88.84681537177396,110737200,-0.0018914282212573186,85.18631782531739,78.54687286376954,154059380.0,-0.21027904084345528,70.16439102796835,0.3324254706320689,1
2020-07-02,88.60104370117188,90.14866410882917,88.48668294073944,89.51112514748854,114041600,0.0,85.6947681427002,78.9788200378418,155383440.0,0.02984001762731947,68.87396377321224,0.32882874920728095,1
2020-07-06,90.97113800048828,91.44077455841791,90.00265833546331,90.03429319420877,118655600,0.026750184877168293,86.21003189086915,79.46336303710937,154453700.0,0.04045892025366182,71.25342576381685,0.3273355996552289,1
2020-07-07,90.68887329101562,92.13185365235528,90.57694083639849,91.35074735374833,112424400,-0.0031027940913649354,86.68733558654785,79.90372283935547,155292200.0,-0.05251500982675916,65.934732429724,0.32901266164888027,1
2020-07-08,92.80104064941406,92.83267551468656,91.58192502451845,91.6695298380442,117092000,0.023290259121652168,87.14213066101074,80.38535522460937,153761180.0,0.0415176776571633,70.43645525607455,0.32162660115648695,1
2020-07-09,93.20008850097656,93.75002260337047,92.14887559615345,93.69648840656866,125642800,0.00430003638719989,87.50920219421387,80.89724655151367,151710740.0,0.07302633826392912,71.03279327901167,0.31250057481898286,1
2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200,0.0017494381512914714,88.09053192138671,81.36798873901367,146140480.0,-0.2816365123986412,73.25390371061832,0.24456551654547867,1
2020-07-13,92.93244934082031,97.29059783670382,92.71831248028391,94.67230019364084,191649200,-0.0046130300222443354,88.61504364013672,81.8006559753418,145715640.0,1.1233674432621443,67.55034739968494,0.24773682265510036,1
2020-07-14,94.47032165527344,94.66255171537146,91.37508797222462,92.31192546978035,170989200,0.01654828130928876,89.16546974182128,82.28703826904297,147324660.0,-0.10780112831151922,66.87404793808501,0.2495724570344923,1
2020-07-15,95.12002563476562,96.60194074558854,93.91794539378512,96.35130500289155,153198000,0.006877334258085677,89.63778457641601,82.76656280517578,146713120.0,-0.10404867675853213,75.48774104611813,0.23798860353279358,1
2020-07-16,93.94956970214844,94.80854525062085,93.34852964918174,93.98850434264295,110577600,-0.012305042232761965,90.0575382232666,83.20132263183594,146521680.0,-0.2782046763012572,67.55336506834769,0.2451344851958655,1
2020-07-17,93.75978088378906,94.55792255878987,93.28527277756179,94.40219140138757,92186800,-0.0020201137584884288,90.46609954833984,83.61738647460938,146290000.0,-0.1663157818581702,81.6169246077689,0.2458602054781689,1
2020-07-20,95.73564147949219,95.87434472491826,93.50181969682701,93.84735994272707,90318000,0.021073647752570146,90.9979091644287,84.05787307739257,137582100.0,-0.020271882742431635,81.6058736967344,0.24919939762920887,1
2020-07-21,94.41436767578125,96.60439166826072,94.16373189368295,96.52895810260178,103433200,-0.013801273833778716,91.35232887268066,84.43684478759765,135981500.0,0.14521136429061765,72.10395916862777,0.24672498567785645,1
2020-07-22,94.6795883178711,95.36336177523553,94.02744972364847,94.11504710524962,89001600,0.002809113153207976,91.62681121826172,84.7973712158203,129823800.0,-0.13952580022661965,73.61978504263394,0.23808843076260572,1
2020-07-23,90.37010192871094,94.48977758073065,89.55736078613936,94.41190829825081,197004400,-0.04551653070872852,91.7645393371582,85.08922821044922,130042860.0,1.2134927911408333,55.149505645326066,0.28601768012990864,1
2020-07-24,90.146240234375,90.49178057488463,86.76873582504383,88.56212813927338,185438800,-0.0024771654513848773,91.83291778564453,85.39490661621093,132438680.0,-0.058707318212182114,47.255964010113146,0.2830154995206341,1
2020-07-27,92.28271484375,92.37518368443884,90.98817335217583,91.21203824708473,121214000,0.023700096685344674,92.14450912475586,85.73411651611327,128236540.0,-0.34633960098965266,54.71971096322697,0.2678396681748175,1
2020-07-28,90.7667465209961,92.02966071554671,90.7618750492638,91.85202279586937,103625600,-0.016427435249609768,92.28114280700683,86.05191345214844,126885520.0,-0.14510205091821082,43.7555240072712,0.2665499710127409,1
2020-07-29,92.50660705566406,92.69154477680748,91.21449359583792,91.25099250763601,90329200,0.0191684796619378,92.46802597045898,86.3692236328125,124390820.0,-0.12831192292252103,48.03318587709057,0.27284158597420577,1
2020-07-30,93.6259536743164,93.73058636306052,91.2680274432724,91.67683010582483,158130000,0.012100180238788782,92.71927146911621,86.7177783203125,126760460.0,0.7505967062699548,50.70703579430283,0.27456980059663116,1
2020-07-31,103.42750549316406,103.57837258120165,98.13737733924819,100.14247044684525,374336800,0.10468840566305948,93.46059455871583,87.23272552490235,139775220.0,1.3672724973123378,68.77018096554254,0.45322470445784946,1
2020-08-03,106.03363800048828,108.66166323525441,105.01649553295304,105.31579399255398,308151200,0.025197673432203915,94.21371955871582,87.8113784790039,149250000.0,-0.17680762350909662,69.91958969215082,0.4524119514778903,1
2020-08-04,106.74174499511719,107.83675673192468,105.49829447245462,106.22343825153119,173071600,0.006678135429302623,95.0163631439209,88.39426513671874,152282360.0,-0.4383549374462926,69.97999484787323,0.45053884409786543,1
2020-08-05,107.12864685058594,107.44985207142959,105.9947004868368,106.46190875588427,121776800,0.0036246536487336556,95.7327434539795,88.9954020690918,152516600.0,-0.2963790708585349,73.28472419173778,0.4474028532015473,1
2020-08-06,110.86628723144531,111.36269464253704,106.87071514088169,107.46201970975673,202428800,0.03488927089756233,96.61605339050293,89.66457580566406,156355900.0,0.6622936388540346,76.85674861175659,0.45750154812105565,1
2020-08-07,108.34565734863281,110.84434776897682,107.54607671169924,110.38605018937842,198045600,-0.022735765269656927,97.36517944335938,90.28265579223633,161745320.0,-0.021653045416462513,69.464433088759,0.4707802836940776,1
2020-08-10,109.92044067382812,110.94185716723757,107.26085805079369,109.79611320774808,212403600,0.014534807981532616,98.21457901000977,90.933740234375,162783040.0,0.07249845490129547,73.74883500055621,0.4689475865819147,1
2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672903,187902400,-0.029739874226548224,98.82363395690918,91.50041519165039,163628700.0,-0.11535209384398382,66.79089928148392,0.48726995119936944,1
2020-08-12,110.19593048095703,110.45433109831117,107.55097318580613,107.74598999306477,165598000,0.03323453047299818,99.57742919921876,92.1307290649414,164248700.0,-0.11870204957467279,78.41615127572517,0.4964251475742729,1
2020-08-13,112.14611053466797,113.15290119524892,111.09056196029391,111.58055146808589,210082000,0.01769738723743486,100.48725624084473,92.7913833618164,169223920.0,0.2686264326863852,80.04534986728673,0.4916830234788621,1
2020-08-14,112.0461654663086,112.13636091412904,110.23004099312963,111.97059590519345,165565200,-0.0008912040540940414,101.40157546997071,93.46366592407226,172892840.0,-0.21190201921154594,78.58089982278405,0.49135348574208143,1
2020-08-17,111.75363159179688,113.19678105887246,111.1246961523291,113.17240210150105,119561600,-0.0026108334300800617,102.20247497558594,94.08542129516601,174355020.0,-0.2778579073380155,81.46351707381683,0.4910764791653039,1
2020-08-18,112.68484497070312,113.11145065744996,111.16856617508924,111.50497642122994,105633600,0.008332734835031497,103.11599884033203,94.71626220703125,174465040.0,-0.11649225169285127,81.00290476179312,0.48415672980472196,1
2020-08-19,112.82624053955078,114.24501107161466,112.73117227554131,113.09439419603572,145538000,0.0012547878011850422,104.02333145141601,95.29868423461915,177291860.0,0.37776237863710027,80.41432572727439,0.48446499510872665,1
2020-08-20,115.32980346679688,115.4443778648386,112.85061167913358,112.86767769232154,126907200,0.02218954487248448,105.27131652832031,95.8881071472168,173787000.0,-0.12801330236776653,74.52407766172242,0.4406047998468991,1
2020-08-21,121.27303314208984,121.7581423853081,116.28052490809851,116.29271066660041,338054800,0.051532470329787916,106.82765617370606,96.67883697509765,181417800.0,1.6637952771789148,77.60394641778231,0.45744654788766514,1
2020-08-24,122.7234878540039,125.57809477103142,120.85130005912201,125.49276470400675,345937600,0.011960241072016764,108.34969482421874,97.48446243286133,192653980.0,0.02331811292133712,78.19047216600674,0.45649153489460037,1
2020-08-25,121.71670532226562,122.0628686712799,119.98834358364527,121.59238528346616,211495600,-0.008203666220242933,109.89719276428222,98.249560546875,198047480.0,-0.3886307819676149,75.18145106062872,0.44993214186754865,1
2020-08-26,123.37191772460938,123.83021527919956,121.96777329172241,123.03794762817631,163022400,0.013598892592116218,111.44045829772949,99.00352432250976,201682140.0,-0.22919247492619232,73.25897331984739,0.4497058718171388,1
2020-08-27,121.89708709716797,124.3104548230282,120.74890305425278,123.97648471809909,155552400,-0.01195434629405312,112.85401496887206,99.73037612915039,201553260.0,-0.045821923858316405,76.22418755368597,0.4596642140327572,1
2020-08-28,121.69963836669922,123.2939194462389,121.47536238371781,122.8746266915099,187630000,-0.001619798595444366,113.76762161254882,100.4525978088379,192217920.0,0.20621732612290145,74.07817625542604,0.31145356040686967,1
2020-08-31,125.82672882080078,127.73792880610966,122.86243534022762,124.40309306090538,225702700,0.033912101214845114,114.75727615356445,101.2671434020996,188095495.0,0.20291371315887652,87.86834057950925,0.31914740661249313,1
2020-09-01,130.8387451171875,131.44331646895694,127.27964057724809,129.45410665665014,151948100,0.03983268374976756,115.96212615966797,102.13739883422852,187039320.0,-0.32677765928365055,88.53299214641567,0.3374212070364503,1
2020-09-02,128.1279754638672,134.54412730802744,123.837546725689,134.16383937386541,200119000,-0.020718401501729322,117.01209259033203,102.91615951538085,190956430.0,0.3170220621383222,79.00889969542231,0.3545726508309217,1
2020-09-03,117.86992645263672,125.63171109830371,117.49939163024852,123.74977777668435,257599600,-0.08006096228472215,117.36227455139161,103.52124725341797,193714970.0,0.2872320969023432,57.72288070293581,0.4625540419502846,1
2020-09-04,117.94795227050781,120.61972095191703,108.12870745933931,117.08011491662583,332607200,0.0006619654412225451,117.84238929748535,104.10463287353515,200443050.0,0.2911790235699123,58.26127922831152,0.45231061764385005,1
2020-09-08,110.01063537597656,116.02699258808728,109.87412215270822,111.11249423218894,231366600,-0.0672950800903046,117.84689903259277,104.58382781982422,201391200.0,-0.30438487200517605,46.99501252013818,0.5171977832084892,1
2020-09-09,114.3985824584961,116.17326184567966,112.38988145965452,114.34007891543482,176940500,0.03988657158031228,118.2342571258545,105.11111801147462,200843105.0,-0.2352374975471827,51.6128986815694,0.522132678055218,1
2020-09-10,110.6639404296875,117.49938384688613,109.69859487779826,117.36287063508007,182274400,-0.03264587679802344,118.25765762329101,105.54901794433594,201676925.0,0.0301451617916757,45.331692255832216,0.5256280114124681,1
2020-09-11,109.2110595703125,112.36063179376235,107.2608620779855,111.71706305037618,180860300,-0.013128764923187597,118.11090507507325,105.96121826171876,200215840.0,-0.007758083417089834,36.74026592485351,0.5238265653578026,1
2020-09-14,112.48738098144531,113.04318691497308,109.99113081534341,111.86331843991984,140150100,0.02999990499152183,118.13296585083008,106.43894500732422,198945085.0,-0.2250919632445595,39.18172583495151,0.5351092082786748,1
2020-09-15,112.66290283203125,115.87097839483434,110.78096207450275,115.38342905287787,184642000,0.0015603692525731905,118.1784294128418,106.87278030395508,202199105.0,0.31745892439605816,40.26013571298893,0.5349669577891983,1
2020-09-16,109.33782958984375,113.11146475601348,109.250074265693,112.36064192709577,154679000,-0.029513470349195936,118.01107864379883,107.24575942993164,204651375.0,-0.16227618851615555,35.42607441221034,0.5448212360457124,1
2020-09-17,107.5924072265625,109.40609174489231,106.0029987247634,106.98785068006195,178011000,-0.015963572441750618,117.74938697814942,107.5415867614746,206275025.0,0.1508414199729764,35.228092279722105,0.5473247680493878,1
2020-09-18,104.17955017089844,108.11895013810333,103.4482260852904,107.65090688938564,287104900,-0.031720240708783876,117.19187431335449,107.76117599487304,214284910.0,0.6128492059479471,33.034327590963215,0.5494359128590913,1
2020-09-21,107.33888244628906,107.44614391419555,100.5326892473239,101.93683396216227,195713800,0.0303258390942176,116.49516677856445,108.04069091796875,207167860.0,-0.31831954104579896,31.755238019086818,0.5253851493600022,1
2020-09-22,109.02579498291016,110.0496517037046,106.44178910174857,109.87413362126594,183055400,0.015715763926135606,115.81028213500977,108.36255783081054,199023750.0,-0.0646781167194137,26.96191787096042,0.5272115940023855,1
2020-09-23,104.45258331298828,109.31832411053182,104.11129279067556,108.84052779447258,150718700,-0.04194614376018746,114.9470760345459,108.56220306396484,195984905.0,-0.1766498010984653,25.941360506096643,0.5429892222773648,1
